Date,MNO.L,WSBN.L,CGNR.L,THR.L,SJH.L,EVE.L,VAL.L,ALBA.L
2020-11-10,9.5,11.25,34.5,1.149999976158142,40.0,3.75,20.75,0.44999998807907104
2020-11-11,9.5,11.5,34.5,1.25,40.0,3.75,20.25,0.44999998807907104
2020-11-12,9.5,12.5,34.5,1.25,40.0,3.609999895095825,19.75,0.4300000071525574
2020-11-13,10.0,12.5,34.0,1.25,40.0,3.5999999046325684,19.75,0.46000000834465027
2020-11-16,10.5,12.0,33.5,1.2000000476837158,40.0,3.799999952316284,20.25,0.4650000035762787
2020-11-17,9.75,12.0,33.5,1.100000023841858,40.0,3.799999952316284,23.5,0.44999998807907104
2020-11-18,9.75,10.5,34.5,1.149999976158142,40.0,3.950000047683716,24.0,0.46000000834465027
2020-11-19,9.75,11.100000381469727,33.0,1.149999976158142,40.0,4.050000190734863,22.5,0.44999998807907104
2020-11-20,9.75,10.5,33.0,1.125,40.0,4.190000057220459,22.25,0.46000000834465027
2020-11-23,10.0,9.25,33.0,1.100000023841858,40.0,4.25,24.0,0.5
2020-11-24,9.5,8.949999809265137,32.5,0.9779999852180481,40.0,4.800000190734863,25.25,0.47999998927116394
2020-11-25,10.5,8.25,30.5,0.9750000238418579,40.0,4.599999904632568,24.5,0.41499999165534973
2020-11-26,10.5,8.75,33.0,1.0,40.0,4.599999904632568,23.75,0.414000004529953
2020-11-27,11.0,9.5,32.5,0.9750000238418579,40.0,4.400000095367432,23.5,0.4099999964237213
2020-11-30,10.5,10.25,32.5,0.9700000286102295,40.0,4.5,24.0,0.3840000033378601
2020-12-01,11.25,10.399999618530273,31.5,1.0,40.0,4.400000095367432,23.75,0.4099999964237213
2020-12-02,11.5,9.800000190734863,31.5,0.949999988079071,40.0,4.400000095367432,25.25,0.4000000059604645
2020-12-03,12.5,10.0,31.5,0.949999988079071,40.0,4.800000190734863,24.75,0.41999998688697815
2020-12-04,13.0,9.0,31.0,0.949999988079071,40.0,4.650000095367432,24.5,0.4050000011920929
